Unnamed: 0,Unnamed: 1,id,radeg,raerr,decdeg,decerr,V,Verr,Vnobs,B,Berr,Bnobs,up,SUerr,SUnobs,gp,SGerr,SGnobs,rp,SRerr,SRnobs,ip,SIerr,SInobs,zs,SZerr,SZnobs,Y,Yerr,Ynobs,u_lco,B_lco,g_lco,V_lco,r_lco,i_lco,z_lco,y_lco,uerr_lco,Berr_lco,gerr_lco,Verr_lco,rerr_lco,ierr_lco,zerr_lco,yerr_lco,teff,norm,teff_err,norm_err,ebv,covar,redchi
1221,1221,1221,226.135422,0.624,10.799607,0.354,16.824,0.096,7,17.352,0.122,7,,,0,16.981,0.075,7,16.666,0.066,7,16.302,0.292,4,,,0,,,0,18.27146274036538,17.23652440331783,17.027433405058737,16.78941355652831,16.673904911050457,16.589204344269277,16.600490176185026,16.285165508019134,0.12360642463903479,0.05998303549258476,0.0417160470827266,0.031384692274706874,0.044257568731468994,0.06300670946449405,0.07743530578895527,0.07743530578895519,,,,,,,
1222,1222,1222,226.136079,0.332,10.278625,0.225,,,0,,,0,,,0,18.299,0.132,1,17.345,0.151,1,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1223,1223,1223,226.136413,0.43,10.68393,0.484,14.448,0.046,7,15.214,0.04,7,,,0,14.755,0.012,7,14.221,0.051,7,14.039,0.075,7,13.658,0.28,1,,,0,16.468555509458795,15.068247638470876,14.776989276980721,14.432503350694098,14.207610784016069,14.044320861956521,13.999407480164503,13.68408281199861,0.11267480715150399,0.019650647211459305,0.016419193210613744,0.02814295950093133,0.052844046599503085,0.068876459478248,0.07976262693229436,0.07976262693229463,,,,,,,
1224,1224,1224,226.136474,0.196,10.815955,0.374,,,0,,,0,,,0,17.483,0.071,1,16.816,0.097,1,16.577,0.199,1,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1225,1225,1225,226.136955,0.307,10.753999,0.274,16.462,0.082,7,17.204,0.084,7,,,0,16.758,0.05,7,16.243,0.057,7,16.039,0.121,7,,,0,,,0,18.46456051784284,17.086658187888915,16.799405937235356,16.462825556245136,16.24129831513975,16.080187063071108,16.037658350234132,15.72233368206824,0.08798824926738592,0.029217186530695195,0.02204796656191724,0.01786297629221462,0.025021589610139502,0.033592990228445134,0.039973408525952644,0.03997340852595283,,,,,,,
1226,1226,1226,226.140033,0.428,9.951134,0.448,17.04,0.206,7,17.812,0.137,7,,,0,17.251,0.089,7,16.729,0.127,7,16.332,0.129,3,,,0,,,0,19.35900544069375,17.67520912370606,17.349577728978936,16.956834274250255,16.64445018251444,16.432356611157694,16.357224061870653,16.041899393704767,0.2298759956043811,0.08019156036751801,0.06853099188380468,0.058366501118757234,0.07515549895666378,0.0966741360962092,0.11212899075252512,0.11212899075252541,,,,,,,
1227,1227,1227,226.140375,0.322,10.007664,0.368,16.762,0.071,4,17.92,0.14,4,,,0,17.396,0.054,7,16.219,0.062,7,15.698,0.081,7,,,0,,,0,20.230660431430955,17.862766749407527,17.41269784640123,16.80368152831653,16.21349109401411,15.694130600375487,15.460901906323713,15.14557723815782,0.00788977734357788,0.011481358833565432,0.009045759456897314,0.006666660353710633,0.006111213004315167,0.013006887838742832,0.01824157109611091,0.018241571096110798,,,,,,,
1228,1228,1228,226.140775,0.204,10.601469,0.212,15.882,0.082,7,17.451,0.175,7,,,0,16.614,0.041,7,15.241,0.043,7,14.355,0.074,7,,,0,,,0,19.25144446184367,17.133653553557025,16.607249342274855,15.940472459662992,15.340221620170176,14.350426563251958,13.891169764302326,13.575845096136433,0.05729020819394388,0.07744630948035511,0.06449122719849654,0.062453677626530556,0.061751941065047104,0.12468280859647941,0.18910116500649182,0.18910116500649193,,,,,,,
1229,1229,1229,226.142869,0.531,9.798976,0.549,,,0,,,0,,,0,18.103,0.138,4,17.074,0.08,4,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1230,1230,1230,226.144265,0.285,10.189103,0.267,16.184,0.072,7,16.884,0.096,7,,,0,16.474,0.051,7,15.964,0.093,7,15.766,0.186,7,,,0,,,0,18.102909664959206,16.779259740792106,16.501671705712802,16.177250211580834,15.970577276228646,15.819525270993637,15.784904991610112,15.469580323444212,0.09581980603350339,0.028802549260063627,0.019780645809792108,0.01612828410574922,0.027664927612413733,0.038540807094604265,0.046322516540311075,0.04632251654031106,,,,,,,
1231,1231,1231,226.145497,0.193,10.085325,0.363,18.162,0.297,1,18.142,0.204,1,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1232,1232,1232,226.146418,0.461,10.817662,0.29,14.021,0.021,7,14.611,0.036,7,,,0,14.248,0.021,7,13.884,0.041,7,13.732,0.057,7,13.581,0.067,2,,,0,15.577833442529226,14.499652075585196,14.274803123948978,14.017778542509934,13.888808102798741,13.788703596571,13.789121557232708,13.473796889066818,0.10545613962054816,0.049270960069086905,0.033728904768081894,0.018843575137631723,0.02131623716083471,0.034223135984135566,0.044470723238162944,0.04447072323816287,,,,,,,
1233,1233,1233,226.147239,0.473,9.932141,0.827,17.384,0.187,1,17.809,0.174,1,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1234,1234,1234,226.14726,0.612,10.324642,0.296,17.142,0.036,4,17.962,0.141,4,,,0,17.632,0.073,7,17.119,0.128,7,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1235,1235,1235,226.147495,0.47,10.727012,0.344,14.083,0.051,7,14.817,0.028,7,,,0,14.383,0.02,7,13.822,0.041,7,13.585,0.058,7,13.46,0.257,1,,,0,16.20642095902741,14.716552693686136,14.409873720642317,14.052746793993794,13.803332560600651,13.625894605749174,13.572146956279223,13.256822288113334,0.12742470952654147,0.040394186145083076,0.029705153451755912,0.018440093344885753,0.022867741237033955,0.03430283268148164,0.04291570808516055,0.04291570808516046,,,,,,,
1236,1236,1236,226.147817,0.383,10.108162,0.314,,,0,,,0,,,0,17.972,0.071,4,16.93,0.038,4,16.364,0.037,2,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1237,1237,1237,226.148305,0.506,10.483392,0.375,17.282,0.174,1,18.22,0.276,1,,,0,17.693,0.153,5,16.857,0.098,5,16.151,0.223,2,,,0,,,0,20.334048248879384,18.168762528322958,17.786273696768184,17.295797063895463,16.82433979751282,16.49500731730774,16.3603952873639,16.045070619198007,0.2813467909710297,0.12957013221778185,0.10884330296155673,0.07725770629524298,0.07578410945788064,0.11111477275141125,0.13799793786980544,0.13799793786980535,,,,,,,
1238,1238,1238,226.148319,0.611,10.549621,0.593,17.371,0.103,4,17.929,0.164,4,,,0,17.463,0.072,5,17.004,0.123,5,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1239,1239,1239,226.149725,0.464,10.266347,0.765,16.668,0.042,4,17.771,0.235,4,,,0,17.253,0.076,7,16.206,0.076,7,15.561,0.163,7,,,0,,,0,20.10004949906368,17.716742217015124,17.288947910272455,16.711101272081073,16.139822204330095,15.682486048146707,15.478693971803516,15.163369303637626,0.07506033191602769,0.05165869388769638,0.03396089093533971,0.026389706591563075,0.04568693020064877,0.11095847026296227,0.14475169554267114,0.14475169554267114,,,,,,,
1240,1240,1240,226.15152,0.503,10.413516,0.341,17.087,0.086,5,17.694,0.169,5,,,0,17.375,0.068,7,16.963,0.104,7,16.315,0.166,2,,,0,,,0,18.979053052972176,17.69126536976887,17.42595851773079,17.10969591637741,16.894910733173383,16.7400375020865,16.70797506091077,16.392650392744876,0.42546576498771865,0.15439811648372662,0.11842107866031161,0.08543878875150457,0.10134461907991105,0.1427467819907523,0.17472663168953992,0.17472663168953967,,,,,,,
1241,1241,1241,226.152141,0.17,10.479766,0.122,15.368,0.041,7,16.036,0.034,7,,,0,15.645,0.029,7,15.171,0.043,7,14.99,0.065,7,,,0,,,0,17.222140254597,15.947389341251537,15.67764972670578,15.36154536639632,15.168839595985233,15.027706956791434,14.999185123616883,14.683860455450993,0.06291907912041553,0.0188384516158911,0.014108926892657109,0.014797392055440829,0.023662121460511512,0.031058065018853196,0.036407225973180704,0.03640722597318087,,,,,,,
1242,1242,1242,226.152476,0.555,9.865563,0.423,16.947,0.109,1,18.529,0.293,1,,,0,17.706,0.142,7,16.4,0.076,7,15.757,0.139,7,,,0,,,0,20.44414272866753,18.181608976411916,17.69228046256469,17.042172010224668,16.437192200712097,15.722237829294905,15.399482840969153,15.084158172803264,0.04285210112497414,0.0819978134110812,0.06546480960782229,0.056465640338434764,0.05809865423512044,0.10184185877227268,0.15677086578099741,0.15677086578099753,,,,,,,
1243,1243,1243,226.15311,0.632,10.384555,0.334,17.133,0.177,1,17.888,0.245,1,,,0,17.851,0.109,5,17.083,0.204,5,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1244,1244,1244,226.153722,0.294,9.827311,0.264,14.739,0.036,7,15.473,0.036,7,,,0,15.022,0.036,7,14.527,0.054,7,14.321,0.073,7,,,0,,,0,16.770550689733035,15.375118276287392,15.085118891435062,14.744121978136477,14.518473498805697,14.355202747956735,14.310890435578465,13.995565767412579,0.0962589468234306,0.02488241038688178,0.02017448594696593,0.024262534755677547,0.040762134127165124,0.05289694344650335,0.06134367649011309,0.061343676490112964,,,,,,,
1245,1245,1245,226.153885,0.611,10.398668,0.531,16.096,0.061,6,16.679,0.076,6,,,0,16.305,0.025,7,15.829,0.048,7,15.567,0.17,6,,,0,,,0,17.776494563296048,16.57009786770189,16.315043813264985,16.01782900037464,15.848966930491017,15.719825967801839,15.70000474935928,15.38468008119338,0.0966539701949812,0.024657359797610887,0.02299689833875649,0.03566449541159856,0.05720509200828585,0.07328057469538277,0.08453680775578941,0.08453680775578931,,,,,,,
1246,1246,1246,226.154106,0.374,10.24984,0.174,15.85,0.051,7,16.76,0.063,7,,,0,16.217,0.038,7,15.526,0.09,7,15.21,0.061,7,,,0,,,0,18.51000503240408,16.626213362355266,16.276611391636365,15.847422479656878,15.477078677887569,15.232295146907411,15.136821229750343,14.821496561584453,0.10537466667062838,0.032794283802897256,0.027906237816943954,0.025934536201251253,0.04264676541191574,0.05686488162140142,0.06569589906701633,0.06569589906701624,,,,,,,
1247,1247,1247,226.154139,0.277,10.263953,0.882,17.682,0.197,1,18.423,0.245,1,,,0,18.07,0.121,1,17.624,0.204,1,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1248,1248,1248,226.154357,0.671,11.003557,0.822,17.053,0.166,5,17.764,0.162,5,,,0,17.321,0.077,5,16.717,0.088,4,16.255,0.134,2,,,0,,,0,19.403642201947036,17.70378694206496,17.373168096895874,16.97914446289203,16.660540187368845,16.445473485791503,16.3720888154386,16.056764147272723,0.226943151473006,0.07595802009025894,0.06363112684012391,0.052280104045739725,0.06971935825388555,0.09212252609118428,0.10784837923370814,0.10784837923370805,,,,,,,
1249,1249,1249,226.154416,0.296,10.441087,0.26,15.618,0.035,7,16.682,0.071,7,,,0,16.095,0.032,7,15.277,0.049,7,14.846,0.095,7,,,0,,,0,18.576329338823932,16.50857441833478,16.13752476469395,15.667440086690775,15.226902911391335,14.939690888289945,14.820674479708089,14.505349811542203,0.12045104244710915,0.036135099578303256,0.031035211092701985,0.031986372072183744,0.05661750122695451,0.07791925589300887,0.09002164549536947,0.09002164549536962,,,,,,,
1250,1250,1250,226.154829,0.456,10.742702,0.398,17.502,0.288,3,18.059,0.148,3,,,0,17.637,0.073,6,17.135,0.121,6,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1251,1251,1251,226.15507,0.636,9.920671,0.596,17.536,0.224,1,18.19,0.242,1,,,0,18.129,0.149,4,17.418,0.054,4,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1252,1252,1252,226.155328,0.534,10.576826,0.482,16.825,0.182,6,17.45,0.112,6,,,0,17.043,0.028,7,16.604,0.112,7,16.309,0.146,6,,,0,,,0,18.600705417157144,17.32924507409456,17.06257421775196,16.747389578185278,16.55286576176983,16.412737945206764,16.383225391578556,16.067900723412663,0.1390566747963993,0.035611742479486765,0.022514704595060216,0.02552153943229423,0.04980877991330107,0.0684511202017393,0.08147149973338076,0.08147149973338094,,,,,,,
1253,1253,1253,226.155799,0.526,10.636993,0.426,16.98,0.183,7,17.594,0.1,7,,,0,17.213,0.099,7,16.639,0.117,7,16.27,0.023,3,,,0,,,0,19.350067181807518,17.580402907825913,17.2415669939909,16.834214265082224,16.50566505544223,16.280571332514434,16.19645333928657,15.88112867112067,0.1836639423871798,0.0795252982250922,0.06832903975200154,0.049646009835529935,0.02368495848851696,0.02297190514673948,0.029542101141604375,0.029542101141604164,,,,,,,
1254,1254,1254,226.156118,0.399,9.854832,0.229,16.214,0.056,7,16.969,0.108,7,,,0,16.56,0.079,7,15.83,0.093,7,15.565,0.17,7,,,0,,,0,18.73013882018975,16.9479557819474,16.608738647381152,16.19883555174013,15.859344625736789,15.633261528175531,15.549674057808062,15.234349389642173,0.15022004078514428,0.042474381255410094,0.03279806680516074,0.023174935390479743,0.04235953512860704,0.06081660370279647,0.07265246929377701,0.07265246929377679,,,,,,,
1255,1255,1255,226.156501,0.631,10.198992,0.342,,,0,,,0,,,0,17.35,0.075,5,16.679,0.102,5,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1256,1256,1256,226.156807,0.636,9.709523,0.591,,,0,,,0,,,0,17.99,0.253,5,17.056,0.119,5,16.729,0.258,1,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1257,1257,1257,226.157934,0.719,9.733632,0.441,17.863,0.245,1,18.232,0.227,1,,,0,18.09,0.205,2,17.553,0.014,2,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1258,1258,1258,226.159808,0.07,10.214671,0.415,,,0,,,0,,,0,18.3,0.146,1,17.604,0.202,1,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1259,1259,1259,226.161948,0.569,9.781325,0.26,14.427,0.043,7,14.944,0.035,7,,,0,14.603,0.034,7,14.28,0.037,7,14.093,0.085,7,,,0,,,0,15.88714395022221,14.850953140891885,14.641093532305337,14.39834907719747,14.28490075307218,14.19868742981123,14.207579321658173,13.892254653492284,0.0693317298017974,0.03218835285067427,0.02336154691710469,0.023299367608130055,0.034974949205136316,0.04725279649437787,0.0563252627213494,0.056325262721349446,,,,,,,
1260,1260,1260,226.162091,0.262,10.132855,0.247,13.095,0.042,7,14.081,0.022,7,,,0,13.538,0.03,7,12.743,0.044,7,12.372,0.065,7,12.21,0.109,4,,,0,16.07685135226182,13.986868778298948,13.613697935733612,13.137613857824569,12.693764525953188,12.406410266110935,12.285252196264416,11.969927528098527,0.08069108916026929,0.02410702584801068,0.023607407653548407,0.03043405695653206,0.051722626374943764,0.06812425514193468,0.07725957485397725,0.07725957485397715,,,,,,,
1261,1261,1261,226.162105,0.459,10.389756,0.206,,,0,,,0,,,0,17.856,0.08,3,17.114,0.189,3,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1262,1262,1262,226.16247,0.373,11.000455,0.415,,,0,,,0,,,0,18.049,0.184,1,17.466,0.218,1,,,0,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
1263,1263,1263,226.163682,0.588,10.818175,0.395,17.114,0.181,6,17.716,0.158,6,,,0,17.465,0.059,7,16.928,0.122,7,16.605,0.238,1,,,0,,,0,19.08989070851485,17.745887382573954,17.464688138467693,17.133862174524793,16.916893108755843,16.76129238895195,16.722046636927487,16.406721968761595,0.153411988864531,0.042145280448825546,0.029985781701337515,0.028924289619657484,0.05065010589004004,0.06879122650854175,0.08160775984644074,0.08160775984644046,,,,,,,
1264,1264,1264,226.163898,0.201,10.423157,0.17,12.992,0.114,7,13.614,0.152,7,,,0,13.227,0.152,7,12.825,0.115,7,12.653,0.136,7,12.497,0.165,3,,,0,14.718819081533923,13.529702085063882,13.274793235140326,12.980776980179712,12.815944946718215,12.691343225226177,12.673877959008156,12.358553290842266,0.06842388494997226,0.02622720287514104,0.019537057019237362,0.017164249425625427,0.023908609311262246,0.031618705350780214,0.037526077967214376,0.03752607796721437,,,,,,,
1265,1265,1265,226.164401,0.459,10.469728,0.423,17.011,0.161,6,17.708,0.228,6,,,0,17.249,0.049,6,16.863,0.093,6,16.544,0.101,3,,,0,,,0,18.77064408413493,17.530293062175424,17.268214441505656,16.964985792757936,16.78923599083307,16.65302101848288,16.625834670224258,16.310510002058365,0.26934885988804713,0.11584949673877559,0.08824821265936844,0.05677478744314492,0.035972948919876575,0.04943098901332665,0.0655164362365523,0.06551643623655222,,,,,,,
1266,1266,1266,226.16479,0.419,10.36402,0.347,16.426,0.055,5,17.818,0.261,5,,,0,17.128,0.068,7,15.877,0.062,7,15.274,0.097,7,,,0,,,0,19.9019419805065,17.5998768359944,17.121459794428894,16.47955209759605,15.87547127717955,15.249839923039236,14.965207784026187,14.649883115860302,0.024006625849122415,0.05437825915443142,0.04190098989555593,0.030403599281538365,0.02723564391529241,0.046599677552775276,0.07400340092403677,0.07400340092403669,,,,,,,
1267,1267,1267,226.165303,0.687,11.082279,0.611,16.508,0.133,6,17.404,0.192,6,,,0,16.911,0.074,6,16.312,0.044,6,15.948,0.214,5,,,0,,,0,18.779632723657798,17.248190886986748,16.937533567123737,16.572241699552848,16.315176987577033,16.13042817498615,16.072131710854343,15.756807042688457,0.17220981320391118,0.06612709595549446,0.05299647977551203,0.03584659953934906,0.02095878473169836,0.0279767659963573,0.03665117954534892,0.03665117954534882,,,,,,,
1268,1268,1268,226.165497,0.528,10.09044,0.406,16.693,0.088,6,17.414,0.134,6,,,0,16.956,0.078,7,16.535,0.11,7,16.2,0.081,4,,,0,,,0,18.743273420859616,17.31613628278687,17.019745116755324,16.675500671396385,16.436866976745982,16.26798456204628,16.22150585824707,15.906181190081192,0.16049346343005735,0.04922513936271691,0.03981903858224286,0.038272801842811045,0.05679947665537547,0.07342800678525115,0.08545585337088275,0.08545585337088246,,,,,,,
1269,1269,1269,226.16583,0.465,10.97697,0.93,17.047,0.229,1,18.086,0.262,1,,,0,18.041,0.137,5,17.281,0.145,5,16.601,0.102,2,,,0,,,0,20.577821388130346,18.42678736645729,18.04942476722355,17.563203457438902,17.09964647230852,16.75077138026603,16.610721323406118,16.295396655240232,0.40574368652643816,0.2172768264582256,0.18759452590343167,0.14495332007177303,0.1333056378347616,0.1676522871774786,0.20392974620691753,0.20392974620691753,,,,,,,
1270,1270,1270,226.166381,0.461,9.715392,0.352,16.398,0.117,7,17.286,0.09,7,,,0,16.697,0.035,7,16.055,0.079,7,15.851,0.109,7,,,0,,,0,18.76094387259173,17.0788508905987,16.75458156167545,16.362363732125033,16.04947144461019,15.839060775340812,15.76372383436484,15.448399166198946,0.19259818976160942,0.05249350839498295,0.04228807592330344,0.03824028470085265,0.06673358502551925,0.08999037943042014,0.10539200874879462,0.10539200874879437,,,,,,,
1271,1271,1271,226.16651,0.235,10.11927,0.225,13.323,0.043,7,13.916,0.031,7,,,0,13.545,0.028,7,13.158,0.048,7,12.976,0.052,7,12.831,0.081,3,,,0,14.969748001959235,13.822124858526276,13.577493713084557,13.293707809337256,13.138491330807124,13.021585822554616,13.008232893127662,12.692908224961776,0.06045246709528024,0.022149012506825747,0.02029534107281789,0.026166712906041056,0.038149775982586134,0.04820985320185339,0.05539201763913817,0.05539201763913809,,,,,,,
1272,1272,1272,226.166779,0.504,9.7052,0.411,16.908,0.149,6,17.628,0.073,6,,,0,17.203,0.048,7,16.775,0.102,7,16.34,0.081,2,,,0,,,0,18.993899859494256,17.52380164612301,17.223159210827333,16.87632495952846,16.630447974916407,16.4496293228311,16.395190351982635,16.079865683816756,0.3003244099059543,0.11239807383192676,0.08916910004278153,0.061059014470771306,0.04998612819370097,0.06919135923457227,0.08655507530562223,0.08655507530562208,,,,,,,
1273,1273,1273,226.168925,0.208,11.150803,0.176,15.605,0.039,6,16.242,0.022,6,,,0,15.872,0.056,6,15.459,0.023,6,15.336,0.147,6,,,0,,,0,17.31574118405956,16.155997526421793,15.909563165327327,15.623801685543796,15.467590350153571,15.349447492893812,15.336055873893322,15.020731205727433,0.025268857398074666,0.010454405201147992,0.007422508276726773,0.005728783696099457,0.008026162961181306,0.011213156308124608,0.013631809484666049,0.013631809484666132,,,,,,,
1274,1274,1274,226.170625,0.397,10.693496,0.471,15.015,0.055,7,15.651,0.028,7,,,0,15.254,0.015,7,14.818,0.057,7,14.602,0.067,7,,,0,,,0,16.790875367886805,15.541978273961618,15.276950198755745,14.970582828147887,14.783460137887676,14.644409914350149,14.617965301651427,14.302640633485534,0.15066116725772152,0.05140073756093208,0.034261623233683106,0.019190821214187043,0.029393289397741933,0.045826030471225535,0.05790600041337588,0.05790600041337583,,,,,,,
1275,1275,1275,226.170712,0.602,10.454978,0.529,16.794,0.148,7,17.536,0.137,7,,,0,17.189,0.079,7,16.708,0.077,7,16.284,0.234,4,,,0,,,0,18.74149090201859,17.46764079116558,17.197439522821107,16.88564999174715,16.689577961393532,16.547059507349054,16.517526898521105,16.202202230355212,0.1771253582993335,0.061259233184379515,0.044084629512150336,0.03236883058777311,0.04483274400623062,0.06258022661022518,0.07601819449909036,0.07601819449909065,,,,,,,
1276,1276,1276,226.170732,0.29,9.88619,0.244,16.057,0.077,7,16.805,0.077,7,,,0,16.38,0.043,6,15.825,0.042,6,15.559,0.06,6,,,0,,,0,18.204061758622665,16.712502141090916,16.406950080916317,16.048346349683158,15.798882458113134,15.620777501227579,15.567580896522252,15.252256228356362,0.1412303417843538,0.05415087996378413,0.04314469579470009,0.02960715170342225,0.019866888827213547,0.02569552280285694,0.03261558009119911,0.03261558009119913,,,,,,,
